TipLabel,max_distance,max_brightness,median_total_distance_from_brown,median_total_brightness,combined_color
Contopus_nigrescens,3821.054609996715,154.3837688,16033.325141988767,522.2841784,0.3808507761857773
Contopus_ochraceus,4444.067095773109,171.98577,16917.931506243032,748.8780213,0.48676641322736325
Contopus_pallidus,5108.30687782952,216.2439982,16828.66087763363,799.1831298,0.6039055345313262
Contopus_pertinax,3811.7786665318554,170.4061716,15249.059628770148,716.8726022999999,0.38196619825752776
Contopus_sordidulus,4855.421879211692,202.6410154,15780.794419639586,762.1767428999999,0.5598458935309882
Contopus_virens,6110.20548012974,235.8170482,19195.319401203775,890.762839,0.7727899774728827
Copsychus_albospecularis,6449.501405080902,248.87978779999997,22040.730302755685,730.5695376,0.8310469997253845
Copsychus_cebuensis,4121.109584115488,97.13382259999999,20549.791740520108,376.3812672,0.42099480934727607
Copsychus_luzoniensis,4314.041308739247,151.7699858,19923.699054128676,436.98853999999994,0.4619263072808523
Copsychus_malabaricus,4138.68151922146,97.7750052,21174.79389144177,289.5640633,0.42400606495194754
Copsychus_niger,3898.941114846453,85.8272594,20540.022041745637,286.78709819999995,0.3823933457525665
Copsychus_saularis,4186.121470387341,130.4540326,22374.389086607778,434.3422983,0.43725249135416394
Copsychus_sechellarum,3465.54465831275,93.3630374,19581.671605179392,338.1151011,0.31198390922741137
Coracina_abbotti,6646.406912799829,254.93185619999997,29873.039206944206,1033.1057853,0.864602876784163
Coracina_analis,3565.1010682414158,119.622474,19591.65422745786,657.410717,0.3327856016741529
Coracina_atriceps,5776.381282465269,215.5198518,24351.66674748368,724.0175858,0.714241515324578
Coracina_azurea,6234.565516945747,128.2105712,34836.536882610584,606.7078476,0.7755599178921229
Coracina_bicolor,6560.303650537399,251.3235612,26672.40688117597,891.2988505,0.8497704667612641
Coracina_boyeri,5887.363840992255,216.12323379999998,29471.129877426592,977.8183458,0.7326905142405764
Coracina_caeruleogrisea,5147.1936212599885,170.53153939999999,26853.497393196914,923.7449551,0.602777008707565
Coracina_caesia,5306.950112964178,192.87993859999997,26135.285620710216,943.8273208,0.6328852187474926
Coracina_caledonica,4242.989647857363,160.3691394,23573.865637562656,841.0505622999999,0.45160075700360924
Coracina_ceramensis,5919.174779616925,224.30723980000002,30521.99474279216,1105.8843365999999,0.7393030559867967
Coracina_cinerea,4711.665725707244,169.28302159999998,24505.071417924613,545.7993210999999,0.5305628252860469
Coracina_coerulescens,4471.634218548699,112.40877,24716.164797175217,491.9677466,0.4814740781229102
Coracina_dispar,4527.363496460443,178.4051384,25083.901005560147,631.6059078999999,0.5015995196099714
Coracina_dohertyi,5113.359481242105,186.73815859999996,25479.061778421612,670.5632793999999,0.5998625724360688
Coracina_fimbriata,5088.672930708645,186.3473152,23522.0240563915,642.0806377,0.595716415569805
Coracina_fortis,4334.989877629994,156.4371606,24134.675168867874,849.1009978999999,0.4661614719024097
Coracina_graueri,6598.1785994104075,250.64466579999998,24465.016433241595,632.5045537,0.855920255408132
Coracina_holopolia,4757.467259412215,172.0056752,24910.317734172546,692.3524771,0.5385855445888663
Coracina_incerta,4521.607941223057,143.972451,25055.792864532435,652.5395522,0.4949550190451919
Coracina_javensis,4680.5137016847475,172.0665574,26486.156416237573,963.8115951,0.5258725371906684
Coracina_larvata,4129.497843907805,141.3812828,21336.103991203912,613.3861336,0.4296973066018132
Coracina_leucopygia,4632.04674317879,169.73893659999996,25041.125909463975,915.8111363999999,0.5174744438992687
Coracina_lineata,4269.397740623864,166.27310299999996,22987.6112886327,809.7843148,0.45694305272710206
Coracina_longicauda,5314.017087758651,198.4692248,21648.650568791807,502.3738313,0.6349777345632387
Coracina_macei,5801.381364919868,221.5511194,28305.78848993303,1045.0775959,0.7193720661880251
Coracina_maxima,5560.480622382238,202.7873258,31373.24105017259,1151.7221248,0.6764405756875012
Coracina_mcgregori,4419.581264857594,169.9763184,23702.09606698602,434.7903924,0.48238583054732936
Coracina_melanoptera,5022.859135205952,198.8225316,22281.765170238512,673.8953365,0.5868977114983142
Coracina_melas,5499.2023413122615,134.14933100000002,22608.075743065026,503.34645480000006,0.6549609410545334
Coracina_melaschistos,3921.0681995954715,137.3285214,21744.990172441023,624.1639101999999,0.39456664718233647
Coracina_mindanensis,5198.070140651648,184.85887860000003,26578.379756252187,809.3935443,0.6135574521110555
Coracina_montana,4243.782583200611,139.156782,23249.20160668476,501.2583346,0.44822472330607355
Coracina_morio,4204.699864880209,137.130664,21969.14069474086,602.4668211999999,0.4414280169008466
Coracina_newtoni,4964.215396941931,187.76637200000002,21334.9423961847,809.4974422,0.5753739179624473
Coracina_novaehollandiae,5166.452250475078,190.830536,23772.61042463851,691.5941712,0.6093172465935875
Coracina_ostenta,4288.02519764545,156.2815178,22313.39223149427,530.5272639,0.45837085975299374
Coracina_papuensis,6434.050620776864,243.9968558,32920.00961977559,1197.9693249,0.8276851361404226
Coracina_parvula,3923.6229482981744,119.3529272,20467.605524738923,517.8622955,0.39201705033778955
Coracina_pectoralis,6644.388375312419,254.9239026,32703.157390562308,1227.8987136,0.8642678280163851
Coracina_personata,4969.976139615381,178.21083979999997,25779.103577070513,800.9872312,0.5747465085636365
Coracina_polioptera,4602.119733514646,159.824503,23176.003267156808,758.13707,0.51088728121443
Coracina_schistacea,4524.400279070858,154.36236059999996,22668.0981621089,603.6633141,0.497134498536303
Coracina_schisticeps,4235.0088700214865,149.95469179999998,22096.717193219993,729.0748024,0.4485593927195133
Coracina_striata,4053.5907904867026,153.65000179999998,21952.871498265093,736.1617003,0.41917569825934536
Coracina_sula,4308.766442522053,137.042933,24647.799583942266,674.7437448999999,0.45861930121428734
Coracina_temminckii,5311.661754872509,99.42610379999998,29025.121738439466,559.9756236,0.618213078039356
Coracina_tenuirostris,4198.521576776795,183.9368276,21378.197733801382,759.7224776,0.4481452039179201
Coracina_typica,6133.1799610018115,237.11895439999998,20604.44017067502,763.1428738999999,0.776803700318806
Coracornis_raveni,3686.579129845662,109.01194980000001,17491.32505151159,408.57782399999996,0.351115823812628
Corapipo_gutturalis,6466.768421919273,247.63883099999998,27732.46104517844,858.8155285999999,0.8336966593767645
Corapipo_leucorrhoa,6376.907954269551,243.9795768,22669.293421409388,685.3352589,0.8182346285968858
Corcorax_melanorhamphos,4877.03374671799,114.57610579999998,24112.539902602475,524.89824,0.5488589170735465
Cormobates_leucophaea,6579.461595354815,252.26490579999998,27348.215334948618,906.1227655999999,0.8530935715083585
Cormobates_placens,5852.385742771467,221.66518799999997,20391.608683888415,651.9261048,0.7278237058723721
Corvinella_corvina,5646.686241052756,220.5795694,22039.45862296936,969.2462402,0.6936350039392476
Corvus_albicollis,5364.49691440965,187.93922899999998,20739.746077456646,478.83052669999995,0.6415828174489823
Corvus_albus,6143.841710680257,230.8126346,26882.29930281241,637.8850236999999,0.7775238028758725
Corvus_bennetti,4699.062866461936,75.9835522,25896.022832176124,398.1743453,0.51305352315397
Corvus_brachyrhynchos,4453.883319548027,96.6693802,25241.04925084778,459.2844112,0.47593698000049367
Corvus_capensis,4779.510034902088,110.18126000000001,25565.715000603377,497.16907019999996,0.5320082694911019
Corvus_caurinus,5257.798876691697,196.4979748,25521.43412223689,582.8160864,0.62535701264185
Corvus_corax,4554.8926119415455,74.23399699999999,25612.983794607353,353.882106,0.48892795322427884
Corvus_corone,4809.545014060725,78.4918938,24708.93309085683,328.198483,0.5317347423371558
Corvus_coronoides,4645.205545422403,127.05177280000001,24708.175879252718,390.9753827,0.5125923887965183
Corvus_crassirostris,6519.422935646927,246.2921374,25549.619058927277,574.7814126000001,0.842179609051669
Corvus_cryptoleucus,4479.091972197576,80.26768139999999,23650.98805156125,362.16380619999995,0.4773930727775606
Corvus_dauuricus,6258.063129816519,238.80412679999998,27286.56025070016,766.7068133999999,0.7977298060525756
Corvus_edithae,3599.166233485838,92.9028884,18866.508580898193,376.86626019999994,0.3340000789663396
Corvus_enca,4133.704011759952,158.6965012,22341.24417574874,474.7689456,0.43325553293177466
Corvus_florensis,4337.72614302183,103.8301716,23976.93882514428,351.0330798,0.45791612377484175
Corvus_frugilegus,4605.317143312463,172.8987294,26048.068855588717,591.3311093,0.5135775430624486
Corvus_fuscicapillus,3665.9759635342502,140.99295519999998,17401.851900079833,503.6301915,0.35299697245931616
Corvus_hawaiiensis,3983.6846667921714,84.703121,22142.25520667195,445.340224,0.39621851460964375
Corvus_imparatus,4374.623628446881,126.45840120000001,24549.194651237063,496.8433358,0.4677577744952174
Corvus_jamaicensis,3958.7244890160982,105.83057799999999,22530.022315279777,424.9858732,0.39558483386895943
Corvus_kubaryi,4491.3789001407395,81.65397359999999,24521.7733000883,393.80125639999994,0.479653726963994
Corvus_leucognaphalus,4448.520191061974,98.40618119999999,25362.460391611403,414.20270359999995,0.4753374231786997
Corvus_macrorhynchos,4200.947193233857,112.677736,22890.69662988207,436.92884979999997,0.4367646598968808
Corvus_meeki,4858.002495510705,78.6654344,26044.263659284035,337.0701424,0.5397751251026438
Corvus_mellori,4432.8505604416605,71.32599419999998,24512.60836876788,336.73687559999996,0.4682694060502735
Corvus_monedula,4634.702991743933,152.3040498,24734.962429767613,633.6126124,0.5150310260324017
Corvus_moneduloides,4705.356097456261,159.38337659999996,26575.428715633163,469.61828169999995,0.5278828741808789
Corvus_nasicus,4480.948547004238,77.9723336,25100.46375220839,349.23413539999996,0.4773205284907066
Corvus_orru,4465.482605043131,127.8841966,24551.358448076404,480.2179486,0.4830156255334511
Corvus_ossifragus,4354.579265998802,89.6893868,23671.990538994476,432.3576647,0.45836456668665004
Corvus_palmarum,4180.624044032631,85.2370686,23985.98811943531,394.3776109,0.42886765605806076
Corvus_rhipidurus,4325.894120572713,99.77303279999998,22885.687637699048,483.85523019999994,0.4552890982080306
Corvus_ruficollis,3939.560394149082,111.6681582,19378.951780159034,468.7930113,0.3933815020380435
Corvus_sinaloae,4314.770184989413,139.15056220000002,24271.51352067331,520.4003673999999,0.4599603903012428
Corvus_splendens,4590.946113701427,178.8743378,22673.534910631024,676.8714754,0.5121894908034431
Corvus_tasmanicus,4570.138349678856,81.1272494,24120.66780168501,347.69363319999997,0.49258829074633215
Corvus_torquatus,6368.539321737541,237.85713199999998,27337.337480505215,612.1449696,0.8158387544506689
Corvus_tristis,3885.8770055876835,157.77705699999999,21608.738662651485,575.2718752000001,0.3921291780200055
Corvus_typicus,6587.431027521658,252.90715659999998,26294.520985199277,713.76301779999994,0.8545173792835127
Corvus_unicolor,4130.032584163345,99.09312799999998,22778.631737065247,372.1548379999999,0.4227940292172964
Corvus_validus,4716.465143340713,81.7015502,25957.064882110113,435.6231112,0.5168761008385931
Corvus_woodfordi,4472.995519616765,89.02404279999999,25195.017088484077,308.22790739999994,0.47783284731089437
Corydon_sumatranus,4556.921725083304,198.40048859999996,19876.378633674438,512.3967829999999,0.5097924327822694
Coryphaspiza_melanotis,6438.112721118377,246.2631812,29352.644501078074,925.4881931,0.8287314428623425
Coryphistera_alaudina,4788.795504029606,209.5981748,19570.150195170812,980.8393897999999,0.5499805171934027
Coryphospingus_cucullatus,3794.9810796868474,152.2744812,14607.739517904367,540.095171,0.37619118578744054
Coryphospingus_pileatus,6090.428084710953,235.05702179999997,24103.014110032353,823.739597,0.7693944343508479
Corythopis_delalandi,5775.645088384543,222.02197659999996,18038.252793314805,769.8537308,0.715194822247361
Corythopis_torquatus,5746.443847299568,225.69307519999998,20498.772727741904,774.9141486999999,0.7109738104531674
Cosmopsarus_regius,5823.383547293902,198.4652404,30000.74033980619,762.2176426,0.719192893813949
Cosmopsarus_unicolor,4300.429276093596,156.04664459999998,23393.078416507153,818.1266221999999,0.4603828484799903
Cossypha_albicapilla,6034.267444781879,234.08163979999998,27165.561694489195,1029.5120585,0.7599478821987062
Cossypha_anomala,6091.755345571867,230.8063878,22612.430602234228,493.1562285,0.7689111000918961
Cossypha_archeri,3379.055733820901,117.3102858,15586.51541820397,586.6210154,0.30164361627496555
Cossypha_caffra,4268.200177773153,188.52832759999998,22322.436004334602,866.6848268,0.46042460942637237
Cossypha_cyanocampter,3823.555914008236,137.53016580000002,18891.96805200303,553.9078287,0.37847784687918146
Cossypha_dichroa,3968.326329874096,147.5502948,21472.75171684091,624.1134637,0.40407005483074143
Cossypha_heinrichi,6565.91379056011,250.08473239999998,30825.38765543324,1155.3042913,0.8504931950514807
Cossypha_heuglini,4121.743466168731,129.78637559999999,19888.707591607257,481.4037527,0.4264982034246527
Cossypha_humeralis,6647.40544859258,254.99999999999997,28920.062817399015,968.8670357999999,0.8647792356565931
Cossypha_isabellae,3875.2644530406947,147.739702,20541.904734766482,604.8470838000001,0.388715037133164
Cossypha_natalensis,4162.296230841693,152.7463802,17216.899286164815,731.8566874999999,0.43699905152375124
Cossypha_niveicapilla,5854.929991393651,224.6125936,23404.608554292823,845.757626,0.7287316654442825
Cossypha_polioptera,3886.7134830344503,139.9923938,18088.968604159687,692.1168603,0.38932705923055183
Cossypha_semirufa,3783.7957499772074,133.37579179999997,19323.958710104256,536.1229289,0.3712172613546541
Cossyphicula_roberti,3892.142930777103,144.7708588,16314.647595340139,623.1789332,0.39101477876075796
Cotinga_amabilis,6800.335782481315,211.73745699999998,29863.820407847285,792.9028106999999,0.8829110983775681
Cotinga_cayana,7341.2278941609475,154.99183759999997,25503.64007474775,690.9449519,0.9629571872402698
Cotinga_cotinga,6730.439133638218,110.4780872,23970.40112576934,511.3165423,0.8546131139944063
Cotinga_maculata,6830.2362493454,129.5383208,25469.00633892388,562.4833957,0.8742643272043387
Cotinga_maynana,7069.850125031615,162.15895179999998,27785.027975105055,733.3678734,0.9192740667381166
Cotinga_nattererii,7030.803132104656,135.51095139999998,26969.276034499544,608.4295294,0.9084124218485217
Cotinga_ridgwayi,7034.368685213846,204.18722439999996,30432.669512926477,738.0001699,0.9203564836656631
Cracticus_cassicus,6506.701050482649,247.40898439999998,27862.500810908765,681.6825982,0.8402608965731817
Cracticus_louisiadensis,4247.251636331095,104.59037000000001,23305.11416559327,355.5216781,0.44308325891222045
Cracticus_mentalis,6623.693433948822,254.0284278,31064.353483788935,967.2345035000001,0.8606981886647158
Cracticus_nigrogularis,6541.864543863716,251.04290379999998,27718.77529655057,590.0862789999999,0.8466754450634401
Cracticus_quoyi,4601.537009905633,92.6005046,25099.14380240048,417.2475688,0.4996764948471354
Cracticus_torquatus,6540.653443052104,248.025702,28461.817402864654,950.0319877,0.8459763610217612
Cranioleuca_albicapilla,5846.296654662616,230.90705059999996,29446.834259086194,1212.2683121999999,0.7283449680752525
Cranioleuca_albiceps,6619.019470093487,253.922112,29177.486502411783,1201.1779238,0.8599078438079809
Cranioleuca_antisiensis,5900.18053078984,233.6938612,19712.046871384548,938.8353063,0.7377145842926881
Cranioleuca_baroni,6523.055582300698,251.65927879999998,24761.384215034202,1024.2616515,0.843667583963778
Cranioleuca_curtata,5098.865491848005,203.07603060000002,17250.74670744517,828.0850204000001,0.6001674297329364
Cranioleuca_demissa,5825.540657224552,223.121329,21545.14570854784,944.9571154999999,0.7236260389601046
Cranioleuca_erythrops,5166.214112309235,200.71550979999998,20217.56044416006,870.0908023,0.6109122007546303
Cranioleuca_gutturata,3966.916961815787,181.91808219999996,16581.97978076854,827.4928487,0.40951921661435187
Cranioleuca_hellmayri,6088.569124100841,234.39223539999998,21694.33334646707,958.146707,0.7689771720538782
Cranioleuca_henricae,6081.081882458614,235.79141639999997,20674.893874856505,956.7974551,0.7679706059608873
Cranioleuca_marcapatae,5988.199127874788,232.74491859999998,22165.649286639164,995.2113432,0.7521101968010638
Cranioleuca_muelleri,4510.108135665463,184.441682,17024.795619645505,754.1431758,0.4997446627589068
Cranioleuca_obsoleta,5868.922621639312,229.42544,21669.730463611835,977.7218340999999,0.7318408583821394
Cranioleuca_pallida,5788.0554799551865,227.2463584,20807.30099861286,977.0991374999999,0.7181104576156015
Cranioleuca_pyrrhophia,5615.247373576606,226.5116004,24934.085547063885,1080.8088167,0.6894178454309567
Cranioleuca_semicinerea,5081.02743111901,203.6809856,26128.45343088622,1058.0704641,0.5973182038590312
Cranioleuca_subcristata,5241.147796830849,216.0044902,23629.733429291948,1086.7523204,0.6258291144758062
Cranioleuca_sulphurifera,5851.477983721984,226.1533842,23084.83512175498,1047.8593971,0.7284156754412687
Cranioleuca_vulpecula,5732.243149901228,222.3103236,21501.75683004094,946.9280805000001,0.7080666607712465
Cranioleuca_vulpina,5706.568594158717,225.20188919999998,20478.90165150141,944.2823748,0.704299847869394
Crateroscelis_murina,6429.46058822261,243.30929299999997,27382.63607157484,909.8544405,0.8268125678714284
Crateroscelis_nigrorufa,3730.7384254619237,138.37036700000002,19614.334803883346,600.9774941,0.363270833643153
Crateroscelis_robusta,6385.178329108292,242.933753,23813.582398156344,910.4434755,0.8194290956924073
Creatophora_cinerea,6135.54104763172,220.79612719999997,30373.99074161901,1032.5463101,0.7744953437693466
Creurgops_dentatus,4903.94291802232,191.59368419999998,21740.849480124372,904.0186309,0.5660415879690319
Creurgops_verticalis,4794.908145055187,157.42270739999998,20694.737137322925,845.0733270000001,0.5423647456200659
Criniger_barbatus,4461.492843923418,178.2254778,19035.482159238243,688.1597485,0.49067912811879044
Criniger_calurus,6141.464139128841,235.07308619999998,18395.810264558495,733.9007784999999,0.7778351077930622
Criniger_chloronotus,6254.1467479430385,238.63838199999998,23316.11367651893,830.4862366,0.7970548899276737
Criniger_ndussumensis,6049.032407003924,231.414766,20306.636125088477,795.5624258999999,0.7619481128651314
Criniger_olivaceus,4753.6533364898905,190.57197779999998,13404.216190904772,606.4333819,0.5410246210119037
Crocias_albonotatus,6620.498497624117,254.20629839999998,30021.11131937679,1027.304541,0.8601993637946498
Crocias_langbianis,6647.40544859258,254.99999999999997,31184.504345225425,1102.9437797,0.8647792356565931
Crossleyia_xanthophrys,5460.937342110305,221.027655,23104.87047195434,882.5758916,0.6629983978547946
Crypsirina_cucullata,4484.0080705343935,164.6141064,23408.439449853016,576.2552350999999,0.49215124202812094
Crypsirina_temia,4043.393965135053,68.2663676,21824.200626366946,182.6676329,0.403372956566878
Cryptospiza_jacksoni,4582.7638806514105,138.4685348,24458.81224141054,623.3793619,0.5041562151041588
Cryptospiza_reichenovii,3736.984413974504,170.68592439999998,18025.62220505083,838.6382132,0.3696463852169497
Cryptospiza_salvadorii,5663.177560456125,224.5791452,18944.601242488356,867.8644382,0.6970228546094079
Cryptospiza_shelleyi,4254.562796110161,181.0724504,21270.474612312315,833.560493,0.4569371672982657
Cryptosylvicola_randrianasoloi,5467.015080699617,227.48663800000003,23729.986508681337,941.7468584,0.6650711496900088
Culicicapa_ceylonensis,6074.4424848479775,210.84258739999999,27911.40157987408,894.7036281999999,0.7627479842242626
Culicicapa_helianthea,6233.302603809644,204.85324400000002,27755.2544035611,967.0700114,0.7880227881942388
Culicivora_caudacuta,6243.209546889445,240.4395548,22222.69694088546,911.8226675,0.7955443898185106
Curaeus_curaeus,4195.858107152423,55.0661214,23051.81649397681,192.2086231,0.4263980747030736
Curaeus_forbesi,3989.931004720265,64.2434452,22828.97457845806,206.7554098,0.3938685603613476
Cutia_legalleni,6140.961178438293,235.17732139999998,25842.142114184026,802.1321101999999,0.7777691847376291
Cutia_nipalensis,6643.470261254511,254.84699999999998,32167.684907572584,983.4184827999999,0.8641033174951093
Cyanerpes_caeruleus,6738.518717000758,198.3249184,29891.429978307126,796.6067989999999,0.8704730539646385
Cyanerpes_cyaneus,6951.928629130964,199.81332299999997,31646.431048142484,817.7841114999999,0.9060031466777666
Cyanerpes_lucidus,6506.667788630361,208.4101562,29633.881324183516,837.7080242999999,0.8338075478478585
Cyanerpes_nitidus,6844.708946090971,186.9381306,29246.12455812889,758.6692027,0.8861473277784891
Cyanicterus_cyanicterus,6353.6719213160395,214.96215639999997,33826.245042950395,890.0630326999999,0.8095953331827563
Cyanocitta_cristata,6260.487015070102,236.62866400000001,29440.45081217405,660.4826833,0.7977708788396598
Cyanocitta_stelleri,4897.136711295149,128.4141718,24210.03621348327,294.1429387,0.5544705383348689
Cyanocompsa_brissonii,5661.45091212647,133.3329892,18534.32920363002,530.4305282,0.6816512481310782
Cyanocompsa_cyanoides,5350.35431758289,110.88843779999999,19857.46348742155,534.330514,0.6265054097674562
Cyanocompsa_parellina,6628.92426130007,178.8563964,22420.71492392612,683.5271448999999,0.8491344989060856
Cyanocorax_affinis,6238.518370580049,245.5572598,28724.304550693134,386.6423192,0.7956149097004369
Cyanocorax_beecheii,4834.710672478949,23.241967799999998,27679.46366352809,61.640191200000004,0.5267607768233681
Cyanocorax_caeruleus,5544.350379196729,89.46742499999999,27476.232298558556,206.8581951,0.6550380087083134
Cyanocorax_cayanus,6612.263426472468,253.45894180000002,29095.95578361462,543.6875507,0.8587142591383591
Cyanocorax_chrysops,5103.092907417076,139.13665899999998,25905.11142096803,195.9691892,0.5902949869602706
Cyanocorax_cristatellus,4730.7652952986955,20.2563444,25799.229203772542,58.7368158,0.5090813997936552
Cyanocorax_cyanomelas,4577.719511526795,62.187882800000004,24077.480638182766,145.9262057,0.49071038833166564
Cyanocorax_cyanopogon,6632.341950209487,254.55527659999998,29130.46446150347,525.4533319,0.8622151925028217
Cyanocorax_dickeyi,6534.197213170502,250.18842999999998,30468.946833319056,533.0084864999999,0.8452664972953328
Cyanocorax_heilprini,5756.38351482034,159.92235039999997,27499.720057584396,193.8856588,0.7017430138997754
Cyanocorax_melanocyaneus,4706.899168881369,15.1548256,26987.604827884956,57.4670063,0.5042920504124558
Cyanocorax_morio,3697.892079372458,121.0257448,18310.354875277422,398.711057,0.3549725380407485
Cyanocorax_mystacalis,6617.194618558168,253.80641099999997,29400.771465382706,594.1929303,0.8595870036425312
Cyanocorax_sanblasianus,4674.213843268704,55.387543599999994,25732.940439744234,116.23360220000001,0.505539894301345
Cyanocorax_violaceus,5764.412181610762,182.5056818,30021.344790934127,327.1252749,0.7068042314578696
Cyanocorax_yncas,5916.983251786874,196.51410879999997,28050.950860769568,610.8661553,0.7343455592301295
Cyanocorax_yucatanicus,4795.427988113782,20.277506,27564.999167483715,58.8232019,0.5197758685981542
Cyanolanius_madagascarinus,6647.40544859258,254.99999999999997,34896.46328217468,875.6634386999999,0.8647792356565931
Cyanoloxia_glaucocaerulea,6108.158663375243,125.9296628,22089.914471981145,624.7077727,0.7542833989159541
Cyanolyca_argentigula,5837.551564006284,210.73702899999998,30541.281506746076,482.40047999999996,0.7235643042017064
Cyanolyca_armillata,6574.091597641127,159.1403484,35291.245745373235,588.6051258,0.8368090294599391
Cyanolyca_cucullata,5805.546433883042,163.50459099999998,28566.35192544488,170.0443724,0.7104636053008578
Cyanolyca_mirabilis,6222.418906444791,233.8477602,29734.62339752713,608.6701012999999,0.7910171302724567
Cyanolyca_nana,6476.751430502444,146.378587,32880.741472025315,523.2360311,0.8186053888340106
Cyanolyca_pulchra,6550.048439595297,195.82767019999997,32585.758698314683,399.5735265999999,0.838899545185242
Cyanolyca_pumilo,6748.238482316769,82.47288399999998,32588.992211475852,259.13695309999997,0.852925734759049
Cyanolyca_turcosa,6401.361358031146,139.00492599999998,32647.130628053146,474.13784809999993,0.8049216933622976
Cyanolyca_viridicyanus,6593.308861972223,252.0236808,34473.32250276397,680.9683203,0.8553431187709
Cyanopica_cyanus,6414.614712337372,245.8870034,30054.339969494533,918.6523374,0.8247842176091147
Cyanoptila_cyanomelana,6411.759697768218,251.80891299999996,24728.884776005063,714.7919758999999,0.8252912809795746
Cyclarhis_gujanensis,4526.37342223106,182.6972444,22213.856023972134,822.474508,0.5021454591814714
Cyclarhis_nigrirostris,5237.595280016677,203.73805099999998,23376.893830273457,935.5483001,0.6232136962521537
Cymbilaimus_lineatus,3944.43436685528,175.4700852,20454.985524903328,695.2649449999999,0.40473599341259453
Cymbilaimus_sanctaemariae,3942.066685064157,166.835424,19880.862960197646,613.9014499,0.4029169272026577
Cymbirhynchus_macrorhynchos,3884.6382058725603,83.46598859999999,20812.422954438378,388.57945199999995,0.3796381829324781
Cyornis_banyumas,5799.5936465823315,191.7471252,23712.787919281494,847.5450731,0.7141488681076307
Cyornis_caerulatus,5937.207175811017,218.3068154,23437.8258207862,668.6855352,0.7412923552976076
Cyornis_concretus,6533.059811605968,251.82333260000001,23540.280998294624,666.6535354,0.8453487513501059
Cyornis_hainanus,6523.687108378016,188.05318160000002,26784.43366148877,620.0482166,0.8332557185541135
Cyornis_herioti,6258.029473626136,213.20736639999998,29480.474596907276,667.5086176,0.7934922154953834
Cyornis_hoevelli,5978.812878514018,171.42739020000002,24286.721189484197,647.2170843,0.7404204273452965
Cyornis_hyacinthinus,5944.9163201888005,142.80007659999998,23549.37520065993,613.6662468,0.7300830780347586
Cyornis_lemprieri,5955.37849311888,239.4552096,27616.08508056894,984.06883560000006,0.7477932577550322
Cyornis_pallipes,6116.736120350082,146.6862076,27922.07210959433,575.0783872,0.7591333196531908
Cyornis_poliogenys,5394.06361330668,231.05997219999998,23332.49567731501,980.2383975999999,0.6536005549356371
Cyornis_rubeculoides,6000.117601998959,176.10395619999997,22739.274131476388,727.0055676999999,0.7447160292757922
Cyornis_ruckii,5916.831508766952,175.6248384,25599.356468859896,608.2143097999999,0.7308667550730612
Cyornis_rufigastra,5801.113524913235,164.1971988,23293.954750985067,589.6027928999999,0.7098452047039602
Cyornis_sanfordi,4409.072858270004,163.3384802,20983.305844069382,748.3147647,0.47955096577847267
Cyornis_superbus,6254.0700437016785,194.07493639999998,23394.469959485046,834.4094153,0.7896743357813019
Cyornis_tickelliae,6309.807745100099,225.07431400000002,27589.891493787392,876.1692008,0.8040149621080721
Cyornis_turcosus,6015.967371469183,220.9812056,30682.00792349402,779.9687446999999,0.7547562968938943
Cyornis_unicolor,5969.738242119686,191.34857479999997,27633.671459339854,776.8681495999999,0.7422137353117271
Cyphorhinus_arada,2766.691066300933,120.273755,13659.450073732798,662.1704013,0.20088861081355502
Cyphorhinus_phaeocephalus,3329.518150601479,111.7152694,15383.991573137824,477.19235979999996,0.29252829882716497
Cyphorhinus_thoracicus,3518.6099713799113,120.96521020000002,18209.101554888875,501.20279089999997,0.32532102277676256
Cypsnagra_hirundinacea,5206.783677011704,224.2130358,24103.17129577086,698.5372472,0.621504697276494
Dacnis_albiventris,6518.4349267547095,193.15126399999997,29358.725956935,854.1202802999999,0.8332302406454243
Dacnis_berlepschi,6688.055390502393,200.512756,26559.7880440413,727.5344964999999,0.8624914530734417
Dacnis_cayana,6795.057660088646,217.38339180000003,33047.59194728694,887.7881293999999,0.8829719104357189
Dacnis_egregia,6205.968540800196,195.6707176,29169.78945170714,992.1831863,0.7819853383573757
Dacnis_flaviventer,4884.213954106625,188.28905859999998,20902.404834156776,851.0325118,0.5622333423603137
Dacnis_hartlaubi,6211.550523819449,214.4953726,26734.342285086623,921.9870940999999,0.7860205961706257
Dacnis_lineata,6180.778338000854,191.5152186,26647.57997054109,876.0258071,0.7771334832031473
Dacnis_nigripes,6288.304226347732,187.7606386,29611.708830948126,930.4426704,0.7942904542889472
Dacnis_venusta,6287.789540799032,180.26253680000002,25833.828829834427,767.7325318999999,0.7929656645850459
Dacnis_viguieri,5715.459691841961,215.0154968,28981.46839815144,1023.5373345999999,0.7040856910436105
Daphoenositta_chrysoptera,6477.0813956080165,248.06668159999998,29018.66586460284,862.8589631,0.8354724875386648
Daphoenositta_miranda,4381.761922169018,131.113507,22078.91860133368,417.4644623,0.46970762959320106
Dasycrotapha_speciosa,4790.403620977003,184.93564419999998,23260.42789684017,739.5614340999999,0.5461688286376837
Dasyornis_brachypterus,6410.460543511791,245.5981886,23873.64367122329,1070.0506692,0.8240496394023529
Dasyornis_broadbenti,6459.132174504416,248.3789534,22430.668922882258,995.4673321,0.8325564924137686
